acreage,address,business,crops,date,email,link,name,phone,processed_products,profile,state,vineyard,website,winery
,"510 Sequoia Lane
Templeton, CA 93465",,,2016-07-15,,https://web.archive.org/web/20160715180731/http://www.biodynamicfood.org:80/biodynamic/ambyth-estate,AmByth Estate,,,,CA,,,
,"312 North Ninth St.
Lompoc, CA 93436",,,2016-07-15,,https://web.archive.org/web/20160715180731/http://www.biodynamicfood.org:80/biodynamic/ampelos-vineyards,Ampelos Cellars,,,,CA,,,
,"1650 Corporate Circle Suite 200
Petaluma, CA 94955",,,2016-07-15,,https://web.archive.org/web/20160715180731/http://www.biodynamicfood.org:80/biodynamic/amy-s-kitchen,Amy's Kitchen,,,,CA,,,
,"1931 Route 9
Germantown, NY 12526",,,2016-07-15,,https://web.archive.org/web/20160715180731/http://www.biodynamicfood.org:80/biodynamic/angello-s-distributing-inc,"Angello's Distributing, Inc.",,,,NY,,,
,"10700 Broadway Road
Moorpark, CA 93021",,,2016-07-15,,https://web.archive.org/web/20160715180731/http://www.biodynamicfood.org:80/biodynamic/apricot-lane-farms,Apricot Lane Farms,,,,CA,,,
,"3270 W. Post Road
Las Vegas, NV 89118",,,2016-07-15,,https://web.archive.org/web/20160715180731/http://www.biodynamicfood.org:80/biodynamic/aqueous-labs-inc,"Aqueous Labs, Inc.",,,,NV,,,
,"2155 Pickett Road
Calistoga, CA 94515",,,2016-07-15,,https://web.archive.org/web/20160715180731/http://www.biodynamicfood.org:80/biodynamic/araujo-estate,Araujo Estate,,,,CA,,,
,"8020 Hygiene Road
Longmont, CO 80503",,,2016-07-15,,https://web.archive.org/web/20160715180731/http://www.biodynamicfood.org:80/biodynamic/aspen-moon-farm-llc,"Aspen Moon Farm, LLC",,,,CO,,,
,"219 Mill Street
Rockport, ME 04856",,,2016-07-15,,https://web.archive.org/web/20160715180731/http://www.biodynamicfood.org:80/biodynamic/avena-botanicals,Avena Botanicals,,,,ME,,,
,"10700 Broadway Road
Moorpark, CA 93021, United States",Biodynamic | Farm | ,"Fruit,Apples,Apricots,Avocados,Cherimoya Annona Cherimola,Cherries,Figs,Grapefruit,Guava,Kumquats,Lemons,Lime,Mandarins,Mulberries,Nectarines,Oranges,Passion Fruit,Peaches,Persimmon,Plums,Pomegranates,Pomelos,Nuts,Macadamia Nuts,Walnuts,Fodder And Grassland,Grassland,Other Crops,Other Annual Crops",2016-01-03,,https://web.archive.org/web/20160103193952/http://www.biodynamicfood.org:80/biodynamic/apricot-lane-farms,Apricot Lane Farms,,,"Farmers John and Molly Chester lead Apricot Lane Farms in practicing organic and biodynamic farming techniques to create healthy soils that in turn produce nutrient dense foods. We do this without the use of pesticides and harmful chemical inputs on our plants and trees. We never feed our animals hormones, antibiotics, soy or GMOs. Resting on over 200 acres of beautiful rolling countryside, we are just 45 minutes north of Los Angeles and 25 minutes east of Ventura, CA.",CA,,www.apricotlanefarms.com,
,"400 White Oak
Goldendale, WA 98620",,,2015-10-22,,https://web.archive.org/web/20151022184805/http://www.biodynamicfood.org:80/biodynamic/white-oak-woodland-farm,White Oak Woodland Farm,,,,WA,,,
,"8707 Art Road
Cedar Grove, NC 27231",,,2015-10-22,,https://web.archive.org/web/20151022184805/http://www.biodynamicfood.org:80/biodynamic/whitted-bowers-farm,Whitted Bowers Farm,,,,NC,,,
,"2830 Naches Heights Road
Yakima, WA 98908",,,2015-10-22,,https://web.archive.org/web/20151022184805/http://www.biodynamicfood.org:80/biodynamic/wilridge-vineyard,Wilridge Vineyard,,,,WA,True,,
,"14100 Powerhouse Road
Potter Valley, CA 95469",,,2015-10-22,,https://web.archive.org/web/20151022184759/http://www.biodynamicfood.org:80/biodynamic/vecino-vineyards,Vecino Vineyards,,,,CA,True,,
,"13139 Daisy Blue Mine Road
Nevada City, CA 95959",,,2015-10-22,,https://web.archive.org/web/20151022184749/http://www.biodynamicfood.org:80/biodynamic/terra-flora-farm,Terra Flora Gardens,,,,CA,,,
,"20 Palmer Avenue
Cottage Grove, OR 97424",,,2015-10-22,,https://web.archive.org/web/20151022184749/http://www.biodynamicfood.org:80/biodynamic/territorial-seed-company,Territorial Seed Company,,,,OR,,,
,"621 Old Route 17
Monticello, NY 12701",,,2015-10-22,,https://web.archive.org/web/20151022184749/http://www.biodynamicfood.org:80/biodynamic/thanksgiving-farm,Thanksgiving Farm,,,,NY,,,
,"18501 Greenwood Road
Philo, CA 95466",,,2015-10-22,,https://web.archive.org/web/20151022184749/http://www.biodynamicfood.org:80/biodynamic/the-apple-farm,The Apple Farm,,,,CA,,,
,"80 Ring Road
Copake, NY 12516",,,2015-10-22,,https://web.archive.org/web/20151022184749/http://www.biodynamicfood.org:80/biodynamic/the-healing-plant,The Healing Plant,,,,NY,,,
,"5 Hamilton Landing
Novato, California 94949",,,2015-10-22,,https://web.archive.org/web/20151022184749/http://www.biodynamicfood.org:80/biodynamic/republic-of-tea,The Republic of Tea,,,,,,,
,"3400 Phinney Ave N.
Seattle, WA 98103",,,2015-10-22,,https://web.archive.org/web/20151022184749/http://www.biodynamicfood.org:80/biodynamic/theo-chocolate,Theo Chocolate,,,,WA,,,
,"20 Triform Road
Hudson, NY 12534",,,2015-10-22,,https://web.archive.org/web/20151022184749/http://www.biodynamicfood.org:80/biodynamic/triform-camphill-community,Triform Camphill Community,,,,NY,,,
,"14145 Tumbling Creek Rd.
Nevada City, CA 95959",,,2015-10-22,,https://web.archive.org/web/20151022184749/http://www.biodynamicfood.org:80/biodynamic/tumbling-creek-farm,Tumbling Creek Farm,,,,CA,,,
,"10 White Birch Road
Copake, NY 12516",,,2015-10-22,,https://web.archive.org/web/20151022184749/http://www.biodynamicfood.org:80/biodynamic/turtle-tree-seed,Turtle Tree Seed,,,,NY,,,
,"11505 Perpetual Drive
Odessa, FL 33556",,,2016-07-15,,https://web.archive.org/web/20160715074049/http://www.biodynamicfood.org:80/biodynamic/seitenbacher-america-llc,Seitenbacher America LLC,,,,FL,,,
,"501 West Seven Stars Road
Phoenixville, PA 19460",,,2016-07-15,,https://web.archive.org/web/20160715074049/http://www.biodynamicfood.org:80/biodynamic/seven-stars-dairy-farm,Seven Stars Dairy Farm,,,,PA,,,
,"8880 Worden Hill Road
Dundee, OR 97115",,,2016-07-15,,https://web.archive.org/web/20160715074049/http://www.biodynamicfood.org:80/biodynamic/sims-vineyard,Sims Vineyard,,,,OR,True,,
,"1732 Topanga Skyline Dr.
Topanga, CA 90290",,,2016-07-15,,https://web.archive.org/web/20160715074049/http://www.biodynamicfood.org:80/biodynamic/skyline-organic-farm,Skyline Organic Farms,,,,CA,,,
,"8080 Orcutt Road
San Luis Obispo, CA 93401",,,2016-07-15,,https://web.archive.org/web/20160715074049/http://www.biodynamicfood.org:80/biodynamic/sawyer-lindquist-vineyard,Slide Hill Vineyard,,,,CA,True,,
,"1004 Clinton Street
Napa, CA 94559",,,2016-07-15,,https://web.archive.org/web/20160715074049/http://www.biodynamicfood.org:80/biodynamic/smith-anderson-enterprises-inc,Smith Anderson Wine Group,,,,CA,,,
,"4038 Green Valley School Road
Sebastopol, CA 95472",,,2016-07-15,,https://web.archive.org/web/20160715074049/http://www.biodynamicfood.org:80/biodynamic/sophia-s-garden,Sophia's Garden,,,,CA,,,
,"2852 F Lane
Jennings, KS 67643",,,2016-07-15,,https://web.archive.org/web/20160715074049/http://www.biodynamicfood.org:80/biodynamic/stephens-farm,Stephens Farm,,,,KS,,,
,"655 Willowside Road
Santa Rosa, CA 95401",,,2016-07-15,,https://web.archive.org/web/20160715074049/http://www.biodynamicfood.org:80/biodynamic/summerfield-waldorf-school,Summerfield Waldorf School,,,,CA,,,
,"3810 Rose Street
Schiller Park, IL 60176",,,2016-07-15,,https://web.archive.org/web/20160715074049/http://www.biodynamicfood.org:80/biodynamic/sun-belle,Sun Belle,,,,IL,,,
,"2001 Duncan Springs Road
Hopland, CA 95449",,,2016-07-15,,https://web.archive.org/web/20160715074049/http://www.biodynamicfood.org:80/biodynamic/sun-hawk-farms,SunHawk Farms,,,,CA,,,
,"6107 Highway 133
Carbondale, CO 81623",,,2016-07-15,,https://web.archive.org/web/20160715074049/http://www.biodynamicfood.org:80/biodynamic/sustainable-settings,Sustainable Settings,,,,CO,,,
,"Post Office Box 610
Forestville, CA 95436",,,2015-10-22,,https://web.archive.org/web/20151022184743/http://www.biodynamicfood.org:80/biodynamic/radio-coteau-wine-cellars-llc,"Radio-Coteau Wine Cellars, LLC",,,,CA,,,
,"3937 Bannister Road
Fair Oaks, CA 95628",,,2015-10-22,,https://web.archive.org/web/20151022184743/http://www.biodynamicfood.org:80/biodynamic/raphael-gardens,Raphael Gardens,,,,CA,,,
,"849 Z Infandel Lane
Saint Helena, CA 94574",,,2015-10-22,,https://web.archive.org/web/20151022184743/http://www.biodynamicfood.org:80/biodynamic/raymond-vineyard-and-cellar,Raymond Vineyard and Cellar,,,,CA,True,,
,"2322 West 4375 North
Cedar City, UT 84721",,,2015-10-22,,https://web.archive.org/web/20151022184743/http://www.biodynamicfood.org:80/biodynamic/red-acre-farm,Red Acre Farm CSA,,,,UT,,,
,"6294 Searsburg Road
Trumansburg, NY 14886",,,2015-10-22,,https://web.archive.org/web/20151022184743/http://www.biodynamicfood.org:80/biodynamic/remembrance-farm,Remembrance Farm,,,,NY,,,
,"13 Evergreen Road
Sandy Hook, CT 6482",,,2015-10-22,,https://web.archive.org/web/20151022184743/http://www.biodynamicfood.org:80/biodynamic/rockwell-organic,"Rockwell Organic, LLC",,,,CT,,,
,"303 Adobe Canyon Rd.
Kenwood, CA 95452",,,2015-10-22,,https://web.archive.org/web/20151022184743/http://www.biodynamicfood.org:80/biodynamic/rose-ranch,Rose Ranch,,,,CA,,,
,"63 Le Fante Drive
Bayonne, NJ 07002",,,2015-10-22,,https://web.archive.org/web/20151022184743/http://www.biodynamicfood.org:80/biodynamic/royal-wine-llc,"Royal Wine, LLC",,,,NJ,,,
,"75976 Booth Kelly Camp Road
Dorena, OR 97434",,,2015-10-22,,https://web.archive.org/web/20151022184743/http://www.biodynamicfood.org:80/biodynamic/ruby-and-amber-s-organic-oasis,Ruby and Amber's Organic Oasis,,,,OR,,,
,"501 White Cottage Road North
Angwin, CA 94508",,,2015-11-21,,https://web.archive.org/web/20151121160557/http://www.biodynamicfood.org:80/biodynamic/adamvs,ADAMVS,,,,CA,,,
,"Villa Nueva
Naranjito, Puntarenas",,,2015-11-21,,https://web.archive.org/web/20151121160557/http://www.biodynamicfood.org:80/biodynamic/alquimia-agricola,Alquimia Agricola,,,,,,,
,"5401 South Wentworth, Unit 19
Chicago, IL 60609",,,2015-11-21,,https://web.archive.org/web/20151121160557/http://www.biodynamicfood.org:80/biodynamic/good-food-organics,Ambassador Organics,,,,IL,,,
,"510 Sequoia Lane
Templeton, CA 93465",,,2015-11-21,,https://web.archive.org/web/20151121160557/http://www.biodynamicfood.org:80/biodynamic/ambyth-estate,AmByth Estate,,,,CA,,,
,"312 North Ninth St.
Lompoc, CA 93436",,,2015-11-21,,https://web.archive.org/web/20151121160557/http://www.biodynamicfood.org:80/biodynamic/ampelos-vineyards,Ampelos Cellars,,,,CA,,,
,"1650 Corporate Circle Suite 200
Petaluma, CA 94955",,,2015-11-21,,https://web.archive.org/web/20151121160557/http://www.biodynamicfood.org:80/biodynamic/amy-s-kitchen,Amy's Kitchen,,,,CA,,,
,"1931 Route 9
Germantown, NY 12526",,,2015-11-21,,https://web.archive.org/web/20151121160557/http://www.biodynamicfood.org:80/biodynamic/angello-s-distributing-inc,"Angello's Distributing, Inc.",,,,NY,,,
,"10700 Broadway Road
Moorpark, CA 93021",,,2015-11-21,,https://web.archive.org/web/20151121160557/http://www.biodynamicfood.org:80/biodynamic/apricot-lane-farms,Apricot Lane Farms,,,,CA,,,
,"3270 W. Post Road
Las Vegas, NV 89118",,,2015-11-21,,https://web.archive.org/web/20151121160557/http://www.biodynamicfood.org:80/biodynamic/aqueous-labs-inc,"Aqueous Labs, Inc.",,,,NV,,,
,"2155 Pickett Road
Calistoga, CA 94515",,,2015-11-21,,https://web.archive.org/web/20151121160557/http://www.biodynamicfood.org:80/biodynamic/araujo-estate,Araujo Estate,,,,CA,,,
,"8020 Hygiene Road
Longmont, CO 80503",,,2015-11-21,,https://web.archive.org/web/20151121160557/http://www.biodynamicfood.org:80/biodynamic/aspen-moon-farm-llc,"Aspen Moon Farm, LLC",,,,CO,,,
,"219 Mill Street
Rockport, ME 04856",,,2015-11-21,,https://web.archive.org/web/20151121160557/http://www.biodynamicfood.org:80/biodynamic/avena-botanicals,Avena Botanicals,,,,ME,,,
,"13392 Shenandoah Rd.
Plymouth, CA 95669",,,2016-08-18,,https://web.archive.org/web/20160818034034/http://www.biodynamicfood.org:80/biodynamic/abbondanza,Abbondanza,,,,CA,,,
,"Cr 155, Gate 245
Abiquiu, NM 87510",,,2016-08-18,,https://web.archive.org/web/20160818034034/http://www.biodynamicfood.org:80/biodynamic/abiquiu-valley-farm-llc,Abiquiu Valley Farm LLC,,,,NM,,,
,"501 White Cottage Road North
Angwin, CA 94508",,,2016-08-18,,https://web.archive.org/web/20160818034034/http://www.biodynamicfood.org:80/biodynamic/adamvs,ADAMVS,,,,CA,,,
,"Contrada S.Agostino
Andria (Bt),  76123 Italy",,,2016-08-18,,https://web.archive.org/web/20160818034034/http://www.biodynamicfood.org:80/biodynamic/agrinatura-srl,Agrinatura SRL,,,,,,,
,"510 Sequoia Lane
Templeton, CA 93465",,,2016-08-18,,https://web.archive.org/web/20160818034034/http://www.biodynamicfood.org:80/biodynamic/ambyth-estate,AmByth Estate,,,,CA,,,
,"312 North Ninth St.
Lompoc, CA 93436",,,2016-08-18,,https://web.archive.org/web/20160818034034/http://www.biodynamicfood.org:80/biodynamic/ampelos-vineyards,Ampelos Cellars,,,,CA,,,
,"1650 Corporate Circle Suite 200
Petaluma, CA 94955",,,2016-08-18,,https://web.archive.org/web/20160818034034/http://www.biodynamicfood.org:80/biodynamic/amy-s-kitchen,Amy's Kitchen,,,,CA,,,
,"1931 Route 9
Germantown, NY 12526",,,2016-08-18,,https://web.archive.org/web/20160818034034/http://www.biodynamicfood.org:80/biodynamic/angello-s-distributing-inc,"Angello's Distributing, Inc.",,,,NY,,,
,"10700 Broadway Road
Moorpark, CA 93021",,,2016-08-18,,https://web.archive.org/web/20160818034034/http://www.biodynamicfood.org:80/biodynamic/apricot-lane-farms,Apricot Lane Farms,,,,CA,,,
,"3270 W. Post Road
Las Vegas, NV 89118",,,2016-08-18,,https://web.archive.org/web/20160818034034/http://www.biodynamicfood.org:80/biodynamic/aqueous-labs-inc,"Aqueous Labs, Inc.",,,,NV,,,
,"2155 Pickett Road
Calistoga, CA 94515",,,2016-08-18,,https://web.archive.org/web/20160818034034/http://www.biodynamicfood.org:80/biodynamic/araujo-estate,Araujo Estate,,,,CA,,,
,"8020 Hygiene Road
Longmont, CO 80503",,,2016-08-18,,https://web.archive.org/web/20160818034034/http://www.biodynamicfood.org:80/biodynamic/aspen-moon-farm-llc,"Aspen Moon Farm, LLC",,,,CO,,,
,"219 Mill Street
Rockport, ME 04856",,,2016-08-18,,https://web.archive.org/web/20160818034034/http://www.biodynamicfood.org:80/biodynamic/avena-botanicals,Avena Botanicals,,,,ME,,,
,"10700 Broadway Road
Moorpark, CA 93021, United States",Biodynamic | Farm | ,"Fruit,Apples,Apricots,Avocados,Cherimoya Annona Cherimola,Cherries,Figs,Grapefruit,Guava,Kumquats,Lemons,Lime,Mandarins,Mulberries,Nectarines,Oranges,Passion Fruit,Peaches,Persimmon,Plums,Pomegranates,Pomelos,Nuts,Macadamia Nuts,Walnuts,Fodder And Grassland,Grassland,Other Crops,Other Annual Crops",2015-11-23,,https://web.archive.org/web/20151123231845/http://www.biodynamicfood.org:80/biodynamic/apricot-lane-farms,Apricot Lane Farms,,,"Farmers John and Molly Chester lead Apricot Lane Farms in practicing organic and biodynamic farming techniques to create healthy soils that in turn produce nutrient dense foods. We do this without the use of pesticides and harmful chemical inputs on our plants and trees. We never feed our animals hormones, antibiotics, soy or GMOs. Resting on over 200 acres of beautiful rolling countryside, we are just 45 minutes north of Los Angeles and 25 minutes east of Ventura, CA.",CA,,www.apricotlanefarms.com,
,"10700 Broadway Road
Moorpark, CA 93021, United States",Biodynamic | Farm | ,"Fruit,Apples,Apricots,Avocados,Cherimoya Annona Cherimola,Cherries,Figs,Grapefruit,Guava,Kumquats,Lemons,Lime,Mandarins,Mulberries,Nectarines,Oranges,Passion Fruit,Peaches,Persimmon,Plums,Pomegranates,Pomelos,Nuts,Macadamia Nuts,Walnuts,Fodder And Grassland,Grassland,Other Crops,Other Annual Crops",2016-03-04,,https://web.archive.org/web/20160304201552/http://www.biodynamicfood.org:80/biodynamic/apricot-lane-farms,Apricot Lane Farms,,,"Farmers John and Molly Chester lead Apricot Lane Farms in practicing organic and biodynamic farming techniques to create healthy soils that in turn produce nutrient dense foods. We do this without the use of pesticides and harmful chemical inputs on our plants and trees. We never feed our animals hormones, antibiotics, soy or GMOs. Resting on over 200 acres of beautiful rolling countryside, we are just 45 minutes north of Los Angeles and 25 minutes east of Ventura, CA.",CA,,www.apricotlanefarms.com,
,"11505 Perpetual Drive
Odessa, FL 33556",,,2016-08-18,,https://web.archive.org/web/20160818032251/http://www.biodynamicfood.org:80/biodynamic/seitenbacher-america-llc,Seitenbacher America LLC,,,,FL,,,
,"501 West Seven Stars Road
Phoenixville, PA 19460",,,2016-08-18,,https://web.archive.org/web/20160818032251/http://www.biodynamicfood.org:80/biodynamic/seven-stars-dairy-farm,Seven Stars Dairy Farm,,,,PA,,,
,"8880 Worden Hill Road
Dundee, OR 97115",,,2016-08-18,,https://web.archive.org/web/20160818032251/http://www.biodynamicfood.org:80/biodynamic/sims-vineyard,Sims Vineyard,,,,OR,True,,
,"1732 Topanga Skyline Dr.
Topanga, CA 90290",,,2016-08-18,,https://web.archive.org/web/20160818032251/http://www.biodynamicfood.org:80/biodynamic/skyline-organic-farm,Skyline Organic Farms,,,,CA,,,
,"8080 Orcutt Road
San Luis Obispo, CA 93401",,,2016-08-18,,https://web.archive.org/web/20160818032251/http://www.biodynamicfood.org:80/biodynamic/sawyer-lindquist-vineyard,Slide Hill Vineyard,,,,CA,True,,
,"1004 Clinton Street
Napa, CA 94559",,,2016-08-18,,https://web.archive.org/web/20160818032251/http://www.biodynamicfood.org:80/biodynamic/smith-anderson-enterprises-inc,Smith Anderson Wine Group,,,,CA,,,
